time_s,m28,m28_sigma,m32,m32_sigma,m44,m44_sigma
78.6500,7.893277e-12,2.947193e-13,4.059378e-11,5.247502e-13,4.395949e-12,2.879190e-13
78.7000,7.477263e-12,2.897272e-13,3.998167e-11,5.198533e-13,3.962427e-12,2.792485e-13
78.7500,7.623870e-12,2.914864e-13,4.081255e-11,5.265004e-13,3.787706e-12,2.757541e-13
78.8000,7.588385e-12,2.910606e-13,4.096985e-11,5.277588e-13,3.996499e-12,2.799300e-13
78.8500,7.276318e-12,2.873158e-13,4.107761e-11,5.286209e-13,3.898503e-12,2.779701e-13
78.9000,7.679908e-12,2.921589e-13,4.098598e-11,5.278878e-13,3.517976e-12,2.703595e-13
78.9500,7.213929e-12,2.865671e-13,4.090185e-11,5.272148e-13,3.933628e-12,2.786726e-13
79.0000,7.222800e-12,2.866736e-13,4.027351e-11,5.221881e-13,3.446421e-12,2.689284e-13
79.0500,6.985141e-12,2.838217e-13,4.052804e-11,5.242244e-13,4.102312e-12,2.820462e-13
79.1000,7.372474e-12,2.884697e-13,4.087477e-11,5.269981e-13,4.129226e-12,2.825845e-13
79.1500,6.967939e-12,2.836153e-13,4.090863e-11,5.272690e-13,3.959307e-12,2.791861e-13
79.2000,7.029401e-12,2.843528e-13,4.116419e-11,5.293135e-13,3.795366e-12,2.759073e-13
79.2500,6.787173e-12,2.814461e-13,4.103517e-11,5.282813e-13,3.659667e-12,2.731933e-13
79.3000,7.008288e-12,2.840995e-13,4.099075e-11,5.279260e-13,3.706780e-12,2.741356e-13
79.3500,6.483109e-12,2.777973e-13,4.071894e-11,5.257515e-13,3.719912e-12,2.743982e-13
79.4000,6.653421e-12,2.798411e-13,4.055173e-11,5.244139e-13,3.791221e-12,2.758244e-13
79.4500,6.048401e-12,2.725808e-13,4.101524e-11,5.281219e-13,3.721355e-12,2.744271e-13
79.5000,6.643152e-12,2.797178e-13,4.056614e-11,5.245291e-13,3.141044e-12,2.628209e-13
79.5500,6.506928e-12,2.780831e-13,4.079326e-11,5.263461e-13,3.511321e-12,2.702264e-13
79.6000,6.372527e-12,2.764703e-13,4.032533e-11,5.226026e-13,3.124871e-12,2.624974e-13
79.6500,6.859695e-12,2.823163e-13,4.055932e-11,5.244746e-13,3.529354e-12,2.705871e-13
79.7000,6.637563e-12,2.796508e-13,4.097412e-11,5.277930e-13,3.600364e-12,2.720073e-13
79.7500,6.790944e-12,2.814913e-13,4.081906e-11,5.265525e-13,3.449014e-12,2.689803e-13
79.8000,6.173616e-12,2.740834e-13,4.027234e-11,5.221787e-13,3.203355e-12,2.640671e-13
79.8500,6.465627e-12,2.775875e-13,4.082167e-11,5.265734e-13,3.281474e-12,2.656295e-13
79.9000,6.538220e-12,2.784586e-13,4.044105e-11,5.235284e-13,3.544134e-12,2.708827e-13
79.9500,6.568482e-12,2.788218e-13,4.127438e-11,5.301950e-13,3.126523e-12,2.625305e-13
80.0000,6.791774e-12,2.815013e-13,4.075045e-11,5.260036e-13,3.013047e-12,2.602609e-13
80.0500,7.046027e-12,2.845523e-13,4.019447e-11,5.215557e-13,3.230511e-12,2.646102e-13
80.1000,8.033893e-12,2.964067e-13,4.163288e-11,5.330631e-13,3.152600e-12,2.630520e-13
80.1500,8.199272e-12,2.983913e-13,4.127101e-11,5.301681e-13,3.327261e-12,2.665452e-13
80.2000,8.544033e-12,3.025284e-13,4.150263e-11,5.320210e-13,3.035276e-12,2.607055e-13
80.2500,9.490795e-12,3.138895e-13,4.075838e-11,5.260671e-13,3.206944e-12,2.641389e-13
80.3000,9.399145e-12,3.127897e-13,4.040341e-11,5.232273e-13,2.997496e-12,2.599499e-13
80.3500,1.005443e-11,3.206532e-13,4.090194e-11,5.272155e-13,3.149427e-12,2.629885e-13
80.4000,1.081176e-11,3.297412e-13,4.100194e-11,5.280156e-13,3.300489e-12,2.660098e-13
80.4500,1.125731e-11,3.350877e-13,4.144848e-11,5.315879e-13,3.180257e-12,2.636051e-13
80.5000,1.159500e-11,3.391400e-13,4.088642e-11,5.270914e-13,2.768012e-12,2.553602e-13
80.5500,1.193167e-11,3.431801e-13,4.127067e-11,5.301653e-13,3.199158e-12,2.639832e-13
80.6000,1.170202e-11,3.404243e-13,4.117694e-11,5.294155e-13,3.357025e-12,2.671405e-13
80.6500,1.282056e-11,3.538467e-13,4.031677e-11,5.225341e-13,3.535561e-12,2.707112e-13
80.7000,1.281661e-11,3.537994e-13,4.065172e-11,5.252138e-13,3.068857e-12,2.613771e-13
80.7500,1.328827e-11,3.594592e-13,4.050769e-11,5.240615e-13,3.097294e-12,2.619459e-13
80.8000,1.323422e-11,3.588107e-13,4.119896e-11,5.295917e-13,3.300651e-12,2.660130e-13
80.8500,1.394298e-11,3.673157e-13,4.099749e-11,5.279799e-13,3.291327e-12,2.658265e-13
80.9000,1.448194e-11,3.737833e-13,4.116117e-11,5.292894e-13,3.371235e-12,2.674247e-13
80.9500,1.441648e-11,3.729977e-13,4.122381e-11,5.297905e-13,3.396154e-12,2.679231e-13
81.0000,1.462013e-11,3.754415e-13,4.105367e-11,5.284294e-13,2.927454e-12,2.585491e-13
81.0500,1.487332e-11,3.784799e-13,4.079962e-11,5.263970e-13,3.294253e-12,2.658851e-13
81.1000,1.498280e-11,3.797936e-13,4.069383e-11,5.255507e-13,3.250560e-12,2.650112e-13
81.1500,1.569832e-11,3.883799e-13,4.044985e-11,5.235988e-13,3.292211e-12,2.658442e-13
81.2000,1.542873e-11,3.851448e-13,4.132167e-11,5.305733e-13,3.194527e-12,2.638905e-13
81.2500,1.618687e-11,3.942424e-13,4.133770e-11,5.307016e-13,3.218372e-12,2.643674e-13
81.3000,1.641037e-11,3.969245e-13,4.114049e-11,5.291239e-13,3.367357e-12,2.673471e-13
81.3500,1.642213e-11,3.970655e-13,4.071247e-11,5.256998e-13,3.558286e-12,2.711657e-13
81.4000,1.671001e-11,4.005202e-13,4.061388e-11,5.249110e-13,3.617036e-12,2.723407e-13
81.4500,1.656331e-11,3.987598e-13,4.107732e-11,5.286185e-13,3.496723e-12,2.699345e-13
81.5000,1.669378e-11,4.003253e-13,4.036647e-11,5.229318e-13,3.273770e-12,2.654754e-13
81.5500,1.732418e-11,4.078902e-13,4.077717e-11,5.262174e-13,3.092436e-12,2.618487e-13
81.6000,1.740121e-11,4.088145e-13,4.003994e-11,5.203195e-13,3.650828e-12,2.730166e-13
81.6500,1.761083e-11,4.113300e-13,4.013790e-11,5.211032e-13,3.627506e-12,2.725501e-13
81.7000,1.755851e-11,4.107021e-13,4.027722e-11,5.222178e-13,3.644132e-12,2.728826e-13
81.7500,1.760330e-11,4.112396e-13,4.091141e-11,5.272913e-13,3.777905e-12,2.755581e-13
81.8000,1.821865e-11,4.186238e-13,4.061719e-11,5.249375e-13,3.781265e-12,2.756253e-13
81.8500,1.785004e-11,4.142004e-13,4.004206e-11,5.203364e-13,3.529805e-12,2.705961e-13
81.9000,1.846393e-11,4.215672e-13,4.036680e-11,5.229344e-13,3.642725e-12,2.728545e-13
81.9500,1.800983e-11,4.161179e-13,4.134281e-11,5.307425e-13,3.554486e-12,2.710897e-13
82.0000,1.850933e-11,4.221120e-13,4.123454e-11,5.298764e-13,3.980782e-12,2.796156e-13
82.0500,1.841255e-11,4.209506e-13,3.994405e-11,5.195524e-13,3.980883e-12,2.796177e-13
82.1000,1.875154e-11,4.250184e-13,4.047941e-11,5.238353e-13,3.803486e-12,2.760697e-13
82.1500,1.858486e-11,4.230183e-13,4.087334e-11,5.269868e-13,3.973141e-12,2.794628e-13
82.2000,1.929555e-11,4.315466e-13,4.110606e-11,5.288485e-13,3.612640e-12,2.722528e-13
82.2500,1.908524e-11,4.290228e-13,4.048418e-11,5.238734e-13,4.213686e-12,2.842737e-13
82.3000,1.888823e-11,4.266588e-13,4.101166e-11,5.280933e-13,3.997753e-12,2.799551e-13
82.3500,1.886742e-11,4.264091e-13,4.012586e-11,5.210068e-13,4.068377e-12,2.813675e-13
82.4000,1.946670e-11,4.336004e-13,4.066052e-11,5.252841e-13,4.189820e-12,2.837964e-13
82.4500,1.926783e-11,4.312140e-13,4.069182e-11,5.255346e-13,4.131848e-12,2.826370e-13
82.5000,1.956968e-11,4.348362e-13,4.093971e-11,5.275177e-13,4.202960e-12,2.840592e-13
82.5500,1.963282e-11,4.355938e-13,4.067450e-11,5.253960e-13,4.286681e-12,2.857336e-13
82.6000,1.981894e-11,4.378273e-13,4.066434e-11,5.253147e-13,4.729858e-12,2.945972e-13
82.6500,1.945681e-11,4.334817e-13,3.970007e-11,5.176006e-13,4.493617e-12,2.898723e-13
82.7000,2.021262e-11,4.425514e-13,4.056736e-11,5.245389e-13,4.466253e-12,2.893251e-13
82.7500,1.989926e-11,4.387911e-13,4.068241e-11,5.254593e-13,4.458007e-12,2.891601e-13
82.8000,1.932571e-11,4.319085e-13,4.036003e-11,5.228802e-13,4.602368e-12,2.920474e-13
82.8500,2.015254e-11,4.418305e-13,4.088525e-11,5.270820e-13,4.301461e-12,2.860292e-13
82.9000,2.026517e-11,4.431820e-13,4.128208e-11,5.302566e-13,4.128494e-12,2.825699e-13
82.9500,2.077083e-11,4.492500e-13,3.997750e-11,5.198200e-13,4.339439e-12,2.867888e-13
83.0000,2.030986e-11,4.437184e-13,4.024433e-11,5.219547e-13,4.492435e-12,2.898487e-13
83.0500,2.046589e-11,4.455907e-13,4.078877e-11,5.263101e-13,4.357816e-12,2.871563e-13
83.1000,2.062186e-11,4.474624e-13,4.092205e-11,5.273764e-13,4.642422e-12,2.928484e-13
83.1500,2.094897e-11,4.513876e-13,4.013395e-11,5.210716e-13,4.876067e-12,2.975213e-13
83.2000,2.053381e-11,4.464057e-13,4.080739e-11,5.264591e-13,4.177674e-12,2.835535e-13
83.2500,2.036419e-11,4.443703e-13,4.060890e-11,5.248712e-13,4.631299e-12,2.926260e-13
83.3000,2.088207e-11,4.505848e-13,4.038479e-11,5.230783e-13,4.560079e-12,2.912016e-13
83.3500,2.016448e-11,4.419738e-13,4.070830e-11,5.256664e-13,4.903683e-12,2.980737e-13
83.4000,2.070261e-11,4.484313e-13,4.017888e-11,5.214310e-13,4.728614e-12,2.945723e-13
83.4500,2.129083e-11,4.554899e-13,4.055787e-11,5.244630e-13,4.724974e-12,2.944995e-13
83.5000,2.047371e-11,4.456846e-13,4.078314e-11,5.262651e-13,4.716484e-12,2.943297e-13
83.5500,2.162557e-11,4.595068e-13,4.027950e-11,5.222360e-13,4.731932e-12,2.946386e-13
83.6000,2.079799e-11,4.495759e-13,4.060780e-11,5.248624e-13,4.761427e-12,2.952285e-13
83.6500,2.101159e-11,4.521391e-13,4.046170e-11,5.236936e-13,4.653566e-12,2.930713e-13
83.7000,2.138137e-11,4.565765e-13,4.050233e-11,5.240187e-13,4.735781e-12,2.947156e-13
83.7500,2.082131e-11,4.498558e-13,4.005241e-11,5.204193e-13,5.176426e-12,3.035285e-13
83.8000,2.073931e-11,4.488717e-13,4.037181e-11,5.229745e-13,5.027901e-12,3.005580e-13
83.8500,2.090117e-11,4.508140e-13,4.081266e-11,5.265013e-13,5.378727e-12,3.075745e-13
83.9000,2.139828e-11,4.567793e-13,4.027123e-11,5.221698e-13,5.247203e-12,3.049441e-13
83.9500,2.138829e-11,4.566595e-13,3.989855e-11,5.191884e-13,5.540351e-12,3.108070e-13
84.0000,2.109129e-11,4.530955e-13,4.068628e-11,5.254903e-13,5.154017e-12,3.030803e-13
84.0500,2.127471e-11,4.552965e-13,4.047395e-11,5.237916e-13,5.199035e-12,3.039807e-13
84.1000,2.092341e-11,4.510809e-13,4.058616e-11,5.246893e-13,5.132939e-12,3.026588e-13
84.1500,2.147936e-11,4.577524e-13,4.044285e-11,5.235428e-13,5.116239e-12,3.023248e-13
84.2000,2.146521e-11,4.575825e-13,4.082620e-11,5.266096e-13,5.228513e-12,3.045703e-13
84.2500,2.059358e-11,4.471229e-13,3.945592e-11,5.156474e-13,5.291570e-12,3.058314e-13
84.3000,2.096696e-11,4.516035e-13,4.010403e-11,5.208323e-13,5.369009e-12,3.073802e-13
84.3500,2.121289e-11,4.545547e-13,4.021606e-11,5.217285e-13,5.038203e-12,3.007641e-13
84.4000,2.094820e-11,4.513783e-13,4.030530e-11,5.224424e-13,5.755486e-12,3.151097e-13
84.4500,2.129107e-11,4.554928e-13,4.025933e-11,5.220747e-13,5.635825e-12,3.127165e-13
84.5000,2.166331e-11,4.599598e-13,4.050865e-11,5.240692e-13,5.512458e-12,3.102492e-13
84.5500,2.134956e-11,4.561947e-13,4.027716e-11,5.222173e-13,5.409557e-12,3.081911e-13
84.6000,2.128685e-11,4.554422e-13,3.990547e-11,5.192438e-13,5.552170e-12,3.110434e-13
84.6500,2.117534e-11,4.541041e-13,3.989642e-11,5.191714e-13,6.019132e-12,3.203826e-13
84.7000,2.155113e-11,4.586136e-13,4.035211e-11,5.228168e-13,5.350869e-12,3.070174e-13
84.7500,2.200292e-11,4.640350e-13,3.849260e-11,5.079408e-13,5.708082e-12,3.141616e-13
84.8000,2.198964e-11,4.638756e-13,4.010034e-11,5.208027e-13,5.493093e-12,3.098619e-13
84.8500,2.138194e-11,4.565833e-13,4.002332e-11,5.201866e-13,5.251831e-12,3.050366e-13
84.9000,2.149169e-11,4.579003e-13,3.930731e-11,5.144585e-13,6.068587e-12,3.213717e-13
84.9500,2.133333e-11,4.560000e-13,4.036471e-11,5.229177e-13,5.661540e-12,3.132308e-13
85.0000,2.199940e-11,4.639927e-13,4.028405e-11,5.222724e-13,5.489372e-12,3.097874e-13
85.0500,2.158830e-11,4.590596e-13,3.992998e-11,5.194398e-13,5.586031e-12,3.117206e-13
85.1000,2.270122e-11,4.724146e-13,4.035764e-11,5.228611e-13,5.314386e-12,3.062877e-13
85.1500,2.109724e-11,4.531669e-13,4.041610e-11,5.233288e-13,6.314251e-12,3.262850e-13
85.2000,2.108014e-11,4.529616e-13,4.015400e-11,5.212320e-13,5.528203e-12,3.105641e-13
85.2500,2.170350e-11,4.604421e-13,4.061001e-11,5.248801e-13,5.964814e-12,3.192963e-13
85.3000,2.191693e-11,4.630031e-13,4.048075e-11,5.238460e-13,5.639528e-12,3.127906e-13
85.3500,2.166893e-11,4.600271e-13,4.031681e-11,5.225345e-13,6.004863e-12,3.200973e-13
85.4000,2.196170e-11,4.635403e-13,4.067955e-11,5.254364e-13,6.040012e-12,3.208002e-13
85.4500,2.222245e-11,4.666694e-13,4.017591e-11,5.214073e-13,6.274455e-12,3.254891e-13
85.5000,2.184765e-11,4.621717e-13,4.010696e-11,5.208557e-13,6.211382e-12,3.242276e-13
85.5500,2.227378e-11,4.672853e-13,3.992085e-11,5.193668e-13,5.777387e-12,3.155477e-13
85.6000,2.146011e-11,4.575213e-13,4.014085e-11,5.211268e-13,5.684966e-12,3.136993e-13
85.6500,2.166408e-11,4.599690e-13,4.060640e-11,5.248512e-13,5.767190e-12,3.153438e-13
85.7000,2.140929e-11,4.569115e-13,4.007068e-11,5.205654e-13,6.261489e-12,3.252298e-13
85.7500,2.184971e-11,4.621965e-13,3.946814e-11,5.157451e-13,5.979556e-12,3.195911e-13
85.8000,2.161342e-11,4.593611e-13,4.025282e-11,5.220226e-13,6.001708e-12,3.200342e-13
85.8500,2.174424e-11,4.609308e-13,4.041435e-11,5.233148e-13,5.865340e-12,3.173068e-13
85.9000,2.137899e-11,4.565479e-13,3.957435e-11,5.165948e-13,6.087678e-12,3.217536e-13
85.9500,2.170236e-11,4.604284e-13,3.963150e-11,5.170520e-13,5.876692e-12,3.175338e-13
86.0000,2.120392e-11,4.544470e-13,4.015211e-11,5.212169e-13,6.122684e-12,3.224537e-13
86.0500,2.063008e-11,4.475610e-13,4.024515e-11,5.219612e-13,6.443433e-12,3.288687e-13
86.1000,1.987125e-11,4.384550e-13,3.941443e-11,5.153154e-13,5.615453e-12,3.123091e-13
86.1500,1.970137e-11,4.364164e-13,4.054102e-11,5.243281e-13,5.750274e-12,3.150055e-13
86.2000,1.898368e-11,4.278042e-13,3.961635e-11,5.169308e-13,6.137155e-12,3.227431e-13
86.2500,1.856711e-11,4.228054e-13,4.000867e-11,5.200693e-13,5.907080e-12,3.181416e-13
86.3000,1.838090e-11,4.205708e-13,4.050288e-11,5.240230e-13,5.893852e-12,3.178770e-13
86.3500,1.795472e-11,4.154567e-13,3.973703e-11,5.178963e-13,6.664894e-12,3.332979e-13
86.4000,1.776637e-11,4.131964e-13,4.017348e-11,5.213879e-13,5.887363e-12,3.177473e-13
86.4500,1.642734e-11,3.971281e-13,3.969706e-11,5.175765e-13,5.993491e-12,3.198698e-13
86.5000,1.632066e-11,3.958479e-13,3.974461e-11,5.179569e-13,5.679070e-12,3.135814e-13
86.5500,1.660482e-11,3.992578e-13,4.005166e-11,5.204133e-13,5.945995e-12,3.189199e-13
86.6000,1.582340e-11,3.898808e-13,4.006565e-11,5.205252e-13,5.960219e-12,3.192044e-13
86.6500,1.490058e-11,3.788070e-13,4.022487e-11,5.217989e-13,5.835841e-12,3.167168e-13
86.7000,1.488373e-11,3.786048e-13,4.001314e-11,5.201051e-13,6.070887e-12,3.214177e-13
86.7500,1.483672e-11,3.780407e-13,3.900687e-11,5.120549e-13,5.930648e-12,3.186130e-13
86.8000,1.437953e-11,3.725543e-13,3.994801e-11,5.195841e-13,6.155328e-12,3.231066e-13
86.8500,1.310104e-11,3.572125e-13,3.969821e-11,5.175857e-13,6.046163e-12,3.209233e-13
86.9000,1.342511e-11,3.611014e-13,4.025281e-11,5.220225e-13,6.007971e-12,3.201594e-13
86.9500,1.321615e-11,3.585938e-13,3.981672e-11,5.185338e-13,5.418030e-12,3.083606e-13
87.0000,1.320753e-11,3.584904e-13,3.998098e-11,5.198478e-13,5.725429e-12,3.145086e-13
87.0500,1.274993e-11,3.529992e-13,3.998694e-11,5.198955e-13,6.050949e-12,3.210190e-13
87.1000,1.263023e-11,3.515628e-13,3.955822e-11,5.164657e-13,5.675564e-12,3.135113e-13
87.1500,1.217527e-11,3.461032e-13,3.958990e-11,5.167192e-13,6.218190e-12,3.243638e-13
87.2000,1.239021e-11,3.486826e-13,3.982105e-11,5.185684e-13,5.827082e-12,3.165416e-13
87.2500,1.155674e-11,3.386809e-13,3.990318e-11,5.192254e-13,5.527317e-12,3.105463e-13
87.3000,1.098847e-11,3.318616e-13,3.983419e-11,5.186735e-13,5.634332e-12,3.126866e-13
87.3500,1.106406e-11,3.327687e-13,4.016359e-11,5.213087e-13,5.388803e-12,3.077761e-13
87.4000,1.102540e-11,3.323048e-13,4.054788e-11,5.243831e-13,5.703320e-12,3.140664e-13
87.4500,1.123469e-11,3.348163e-13,3.993343e-11,5.194674e-13,5.178904e-12,3.035781e-13
87.5000,1.088021e-11,3.305625e-13,4.015403e-11,5.212323e-13,5.509055e-12,3.101811e-13
87.5500,1.054355e-11,3.265226e-13,4.007284e-11,5.205827e-13,5.363482e-12,3.072696e-13
87.6000,1.023473e-11,3.228167e-13,4.036381e-11,5.229105e-13,5.225023e-12,3.045005e-13
87.6500,1.011162e-11,3.213394e-13,4.015688e-11,5.212550e-13,5.180444e-12,3.036089e-13
87.7000,1.026527e-11,3.231832e-13,3.961786e-11,5.169429e-13,5.250203e-12,3.050041e-13
87.7500,9.578296e-12,3.149396e-13,4.086355e-11,5.269084e-13,5.364295e-12,3.072859e-13
87.8000,9.782323e-12,3.173879e-13,4.057330e-11,5.245864e-13,5.010572e-12,3.002114e-13
87.8500,9.063958e-12,3.087675e-13,3.934285e-11,5.147428e-13,4.924287e-12,2.984857e-13
87.9000,8.846101e-12,3.061532e-13,4.016275e-11,5.213020e-13,4.666609e-12,2.933322e-13
87.9500,9.376660e-12,3.125199e-13,3.988540e-11,5.190832e-13,5.444657e-12,3.088931e-13
88.0000,9.937251e-12,3.192470e-13,3.977390e-11,5.181912e-13,4.710720e-12,2.942144e-13
88.0500,1.022523e-11,3.227027e-13,3.982556e-11,5.186045e-13,5.099663e-12,3.019933e-13
88.1000,1.032604e-11,3.239125e-13,4.036343e-11,5.229074e-13,5.104600e-12,3.020920e-13
88.1500,1.137743e-11,3.365292e-13,4.047429e-11,5.237944e-13,5.376305e-12,3.075261e-13
88.2000,1.173137e-11,3.407764e-13,4.039847e-11,5.231878e-13,4.898130e-12,2.979626e-13
88.2500,1.198101e-11,3.437721e-13,4.039167e-11,5.231334e-13,4.805258e-12,2.961052e-13
88.3000,1.242513e-11,3.491016e-13,4.019080e-11,5.215264e-13,4.499299e-12,2.899860e-13
88.3500,1.226609e-11,3.471931e-13,4.054841e-11,5.243873e-13,4.668931e-12,2.933786e-13
88.4000,1.291821e-11,3.550185e-13,3.996755e-11,5.197404e-13,4.896362e-12,2.979272e-13
88.4500,1.352423e-11,3.622908e-13,4.022664e-11,5.218131e-13,4.665725e-12,2.933145e-13
88.5000,1.373606e-11,3.648327e-13,4.109737e-11,5.287790e-13,4.887427e-12,2.977485e-13
88.5500,1.334602e-11,3.601522e-13,3.967829e-11,5.174263e-13,4.729801e-12,2.945960e-13
88.6000,1.430889e-11,3.717067e-13,4.063425e-11,5.250740e-13,5.122539e-12,3.024508e-13
88.6500,1.442941e-11,3.731529e-13,4.011843e-11,5.209474e-13,4.758753e-12,2.951751e-13
88.7000,1.486596e-11,3.783915e-13,4.059761e-11,5.247809e-13,4.296377e-12,2.859275e-13
88.7500,1.472297e-11,3.766756e-13,4.010696e-11,5.208557e-13,4.895875e-12,2.979175e-13
88.8000,1.534267e-11,3.841121e-13,4.085193e-11,5.268155e-13,4.751346e-12,2.950269e-13
88.8500,1.557980e-11,3.869576e-13,4.048325e-11,5.238660e-13,4.505153e-12,2.901031e-13
88.9000,1.526537e-11,3.831844e-13,4.060211e-11,5.248168e-13,4.428775e-12,2.885755e-13
88.9500,1.535528e-11,3.842634e-13,4.092938e-11,5.274351e-13,4.657314e-12,2.931463e-13
89.0000,1.591799e-11,3.910159e-13,4.026915e-11,5.221532e-13,4.841461e-12,2.968292e-13
89.0500,1.644601e-11,3.973522e-13,4.004844e-11,5.203875e-13,4.531598e-12,2.906320e-13
89.1000,1.645325e-11,3.974389e-13,4.073946e-11,5.259156e-13,4.924052e-12,2.984810e-13
89.1500,1.623961e-11,3.948754e-13,4.056820e-11,5.245456e-13,4.610682e-12,2.922136e-13
89.2000,1.689769e-11,4.027723e-13,3.998079e-11,5.198463e-13,4.881097e-12,2.976219e-13
89.2500,1.665047e-11,3.998057e-13,4.005717e-11,5.204574e-13,5.048443e-12,3.009689e-13
89.3000,1.684159e-11,4.020991e-13,4.043513e-11,5.234810e-13,4.922625e-12,2.984525e-13
89.3500,1.698252e-11,4.037902e-13,3.992155e-11,5.193724e-13,5.094171e-12,3.018834e-13
89.4000,1.756003e-11,4.107204e-13,4.018323e-11,5.214659e-13,4.557022e-12,2.911404e-13
89.4500,1.819933e-11,4.183920e-13,4.080069e-11,5.264055e-13,4.762115e-12,2.952423e-13
89.5000,1.781530e-11,4.137836e-13,4.072667e-11,5.258134e-13,5.133778e-12,3.026756e-13
89.5500,1.793481e-11,4.152178e-13,4.101967e-11,5.281574e-13,5.040805e-12,3.008161e-13
89.6000,1.810987e-11,4.173184e-13,4.023085e-11,5.218468e-13,4.442376e-12,2.888475e-13
89.6500,1.855697e-11,4.226836e-13,4.064308e-11,5.251446e-13,4.791336e-12,2.958267e-13
89.7000,1.834615e-11,4.201538e-13,4.064398e-11,5.251519e-13,5.127448e-12,3.025490e-13
89.7500,1.858980e-11,4.230776e-13,4.028246e-11,5.222597e-13,4.951422e-12,2.990284e-13
89.8000,1.845294e-11,4.214353e-13,4.045509e-11,5.236407e-13,5.160499e-12,3.032100e-13
89.8500,1.922223e-11,4.306667e-13,4.047811e-11,5.238249e-13,4.572749e-12,2.914550e-13
89.9000,1.901166e-11,4.281399e-13,4.062952e-11,5.250362e-13,4.835273e-12,2.967055e-13
89.9500,1.912419e-11,4.294903e-13,4.066610e-11,5.253288e-13,5.025467e-12,3.005093e-13
90.0000,1.889664e-11,4.267597e-13,3.966753e-11,5.173403e-13,5.387417e-12,3.077483e-13
90.0500,1.795529e-11,4.154635e-13,3.995971e-11,5.196777e-13,4.991255e-12,2.998251e-13
90.1000,1.788175e-11,4.145810e-13,4.022361e-11,5.217889e-13,4.928017e-12,2.985603e-13
90.1500,1.731386e-11,4.077664e-13,3.999486e-11,5.199589e-13,5.332937e-12,3.066587e-13
90.2000,1.671213e-11,4.005455e-13,4.020372e-11,5.216298e-13,5.033641e-12,3.006728e-13
90.2500,1.614141e-11,3.936969e-13,4.047034e-11,5.237627e-13,5.017622e-12,3.003524e-13
90.3000,1.622589e-11,3.947106e-13,4.042986e-11,5.234389e-13,5.004337e-12,3.000867e-13
90.3500,1.575535e-11,3.890642e-13,4.061056e-11,5.248845e-13,5.158268e-12,3.031654e-13
90.4000,1.527461e-11,3.832953e-13,4.003462e-11,5.202770e-13,5.166203e-12,3.033241e-13
90.4500,1.522023e-11,3.826428e-13,3.981474e-11,5.185180e-13,5.003113e-12,3.000623e-13
90.5000,1.427101e-11,3.712521e-13,4.081726e-11,5.265381e-13,5.004835e-12,3.000967e-13
90.5500,1.449407e-11,3.739289e-13,3.954782e-11,5.163826e-13,4.990094e-12,2.998019e-13
90.6000,1.396545e-11,3.675854e-13,4.020164e-11,5.216131e-13,4.696392e-12,2.939278e-13
90.6500,1.357400e-11,3.628879e-13,4.108689e-11,5.286951e-13,5.111003e-12,3.022201e-13
90.7000,1.332527e-11,3.599032e-13,4.074302e-11,5.259441e-13,5.209934e-12,3.041987e-13
90.7500,1.358682e-11,3.630418e-13,4.039972e-11,5.231978e-13,4.828466e-12,2.965693e-13
90.8000,1.276521e-11,3.531825e-13,4.061855e-11,5.249484e-13,4.917623e-12,2.983525e-13
90.8500,1.263956e-11,3.516747e-13,4.044836e-11,5.235869e-13,5.182481e-12,3.036496e-13
90.9000,1.239772e-11,3.487727e-13,3.996878e-11,5.197502e-13,4.978231e-12,2.995646e-13
90.9500,1.213163e-11,3.455795e-13,4.019557e-11,5.215645e-13,4.852945e-12,2.970589e-13
91.0000,1.203064e-11,3.443677e-13,4.042457e-11,5.233966e-13,5.043203e-12,3.008641e-13
91.0500,1.154932e-11,3.385918e-13,4.068410e-11,5.254728e-13,4.724495e-12,2.944899e-13
91.1000,1.113254e-11,3.335905e-13,3.996820e-11,5.197456e-13,4.711862e-12,2.942372e-13
91.1500,1.162283e-11,3.394740e-13,4.079633e-11,5.263706e-13,4.883511e-12,2.976702e-13
91.2000,1.063258e-11,3.275910e-13,3.979937e-11,5.183950e-13,4.643336e-12,2.928667e-13
91.2500,1.063465e-11,3.276158e-13,4.108608e-11,5.286887e-13,4.883651e-12,2.976730e-13
91.3000,1.065274e-11,3.278329e-13,4.007407e-11,5.205926e-13,4.391902e-12,2.878380e-13
91.3500,1.077715e-11,3.293257e-13,4.110940e-11,5.288752e-13,4.417105e-12,2.883421e-13
91.4000,9.963036e-12,3.195564e-13,3.976882e-11,5.181506e-13,4.200938e-12,2.840188e-13
91.4500,9.874818e-12,3.184978e-13,3.929444e-11,5.143555e-13,4.473155e-12,2.894631e-13
91.5000,9.986654e-12,3.198399e-13,4.054447e-11,5.243558e-13,4.391705e-12,2.878341e-13
91.5500,9.610460e-12,3.153255e-13,4.035176e-11,5.228140e-13,4.537508e-12,2.907502e-13
91.6000,9.448805e-12,3.133857e-13,4.000582e-11,5.200466e-13,4.368021e-12,2.873604e-13
91.6500,9.305706e-12,3.116685e-13,4.073648e-11,5.258918e-13,4.239762e-12,2.847952e-13
